,cv_name,validation_score,train_size,dim,noise_corr,sep,score_error,score_sem
0,loo,0.7251,100.0,300.0,0.0,5.0,-0.0551,0.047021271782
1,100 splits,0.7251,100.0,300.0,0.0,5.0,-0.08535,0.00605493084188
0,loo,0.7014,100.0,300.0,0.0,5.0,-0.0914,0.048774993593
1,100 splits,0.7014,100.0,300.0,0.0,5.0,-0.05465,0.00869682053971
0,loo,0.7206,100.0,300.0,0.0,5.0,0.0594,0.0414246303544
1,100 splits,0.7206,100.0,300.0,0.0,5.0,0.0049,0.00595808274531
0,loo,0.7035,100.0,300.0,0.0,5.0,0.0665,0.042083250825
1,100 splits,0.7035,100.0,300.0,0.0,5.0,0.0535,0.005000499975
0,loo,0.6968,100.0,300.0,0.0,5.0,-0.0368,0.0473708771293
1,100 splits,0.6968,100.0,300.0,0.0,5.0,-0.04655,0.00646623441425
0,loo,0.7116,100.0,300.0,0.0,5.0,-0.0316,0.0466476151588
1,100 splits,0.7116,100.0,300.0,0.0,5.0,-0.04585,0.00681521734796
0,loo,0.7075,100.0,300.0,0.0,5.0,-0.0675,0.048
1,100 splits,0.7075,100.0,300.0,0.0,5.0,-0.0795,0.00593338014963
0,loo,0.7251,100.0,300.0,0.0,5.0,-0.0251,0.0458257569496
1,100 splits,0.7251,100.0,300.0,0.0,5.0,-0.03435,0.00562447219746
0,loo,0.715,100.0,300.0,0.0,5.0,0.045,0.0427083130081
1,100 splits,0.715,100.0,300.0,0.0,5.0,0.004,0.00547220248163
0,loo,0.722,100.0,300.0,0.0,5.0,-0.042,0.0466476151588
1,100 splits,0.722,100.0,300.0,0.0,5.0,-0.01775,0.00691716614662
0,loo,0.6988,100.0,300.0,0.0,5.0,-0.0088,0.0462493243194
1,100 splits,0.6988,100.0,300.0,0.0,5.0,-0.0148,0.00479270278653
0,loo,0.6828,100.0,300.0,0.0,5.0,-0.0128,0.047021271782
1,100 splits,0.6828,100.0,300.0,0.0,5.0,0.0092,0.00524928566569
0,loo,0.7043,100.0,300.0,0.0,5.0,0.0657,0.042083250825
1,100 splits,0.7043,100.0,300.0,0.0,5.0,0.0677,0.00650615093585
0,loo,0.7231,100.0,300.0,0.0,5.0,0.0969,0.0384187454246
1,100 splits,0.7231,100.0,300.0,0.0,5.0,0.0584,0.00487737121819
0,loo,0.7142,100.0,300.0,0.0,5.0,0.0858,0.04
1,100 splits,0.7142,100.0,300.0,0.0,5.0,0.07755,0.00612145305463
0,loo,0.7122,100.0,300.0,0.0,5.0,0.0178,0.0443959457608
1,100 splits,0.7122,100.0,300.0,0.0,5.0,0.01555,0.00468638320029
0,loo,0.7125,100.0,300.0,0.0,5.0,0.0375,0.0433012701892
1,100 splits,0.7125,100.0,300.0,0.0,5.0,0.0565,0.00501946212258
0,loo,0.7192,100.0,300.0,0.0,5.0,0.1008,0.0384187454246
1,100 splits,0.7192,100.0,300.0,0.0,5.0,0.0248,0.00655324347175
0,loo,0.6711,100.0,300.0,0.0,5.0,0.0189,0.0462493243194
1,100 splits,0.6711,100.0,300.0,0.0,5.0,0.02115,0.0044734983514
0,loo,0.6981,100.0,300.0,0.0,5.0,0.0919,0.0407308237088
1,100 splits,0.6981,100.0,300.0,0.0,5.0,0.06265,0.00667904839779
0,loo,0.6822,100.0,300.0,0.0,5.0,-0.0422,0.048
1,100 splits,0.6822,100.0,300.0,0.0,5.0,-0.0157,0.00474486564615
0,loo,0.7238,100.0,300.0,0.0,5.0,0.1062,0.037563279942
1,100 splits,0.7238,100.0,300.0,0.0,5.0,0.09545,0.00712107347947
0,loo,0.6927,100.0,300.0,0.0,5.0,-0.0327,0.0473708771293
1,100 splits,0.6927,100.0,300.0,0.0,5.0,0.0098,0.006361505325
0,loo,0.7126,100.0,300.0,0.0,5.0,-0.0526,0.0473708771293
1,100 splits,0.7126,100.0,300.0,0.0,5.0,-0.06685,0.00534763382254
0,loo,0.7098,100.0,300.0,0.0,5.0,0.0702,0.0414246303544
1,100 splits,0.7098,100.0,300.0,0.0,5.0,0.08345,0.00481764335542
0,loo,0.6925,100.0,300.0,0.0,5.0,0.0275,0.0448998886413
1,100 splits,0.6925,100.0,300.0,0.0,5.0,-0.00925,0.00751895521333
0,loo,0.7075,100.0,300.0,0.0,5.0,-0.0775,0.0482804308183
1,100 splits,0.7075,100.0,300.0,0.0,5.0,-0.035,0.00531213234022
0,loo,0.702,100.0,300.0,0.0,5.0,0.128,0.037563279942
1,100 splits,0.702,100.0,300.0,0.0,5.0,0.058,0.00573367247059
0,loo,0.7282,100.0,300.0,0.0,5.0,0.0118,0.0438634243989
1,100 splits,0.7282,100.0,300.0,0.0,5.0,0.0178,0.00518844870843
0,loo,0.6969,100.0,300.0,0.0,5.0,-0.0269,0.047021271782
1,100 splits,0.6969,100.0,300.0,0.0,5.0,-0.0184,0.00601570860332
0,loo,0.7121,100.0,300.0,0.0,5.0,-0.0521,0.0473708771293
1,100 splits,0.7121,100.0,300.0,0.0,5.0,-0.0451,0.00587835010866
0,loo,0.6698,100.0,300.0,0.0,5.0,0.0602,0.0443959457608
1,100 splits,0.6698,100.0,300.0,0.0,5.0,0.0312,0.00636356818145
0,loo,0.7158,100.0,300.0,0.0,5.0,-0.0958,0.048538644398
1,100 splits,0.7158,100.0,300.0,0.0,5.0,-0.0718,0.00486775102075
0,loo,0.7124,100.0,300.0,0.0,5.0,-0.0624,0.0476969600708
1,100 splits,0.7124,100.0,300.0,0.0,5.0,-0.05565,0.00770290123914
0,loo,0.6803,100.0,300.0,0.0,5.0,0.0697,0.0433012701892
1,100 splits,0.6803,100.0,300.0,0.0,5.0,0.08145,0.00650939225274
0,loo,0.7389,100.0,300.0,0.0,5.0,0.1211,0.0346987031458
1,100 splits,0.7389,100.0,300.0,0.0,5.0,0.08435,0.00554388739965
0,loo,0.7167,100.0,300.0,0.0,5.0,0.0133,0.0443959457608
1,100 splits,0.7167,100.0,300.0,0.0,5.0,-0.01095,0.00620662448518
0,loo,0.6901,100.0,300.0,0.0,5.0,-0.0201,0.047021271782
1,100 splits,0.6901,100.0,300.0,0.0,5.0,-0.0396,0.00598946992646
0,loo,0.7283,100.0,300.0,0.0,5.0,0.0817,0.0392300904919
1,100 splits,0.7283,100.0,300.0,0.0,5.0,0.06045,0.00683225347159
0,loo,0.6888,100.0,300.0,0.0,5.0,0.0012,0.0462493243194
1,100 splits,0.6888,100.0,300.0,0.0,5.0,-0.0548,0.00761380325462
0,loo,0.6884,100.0,300.0,0.0,5.0,0.0216,0.0453762052182
1,100 splits,0.6884,100.0,300.0,0.0,5.0,0.0056,0.00567406379943
0,loo,0.7205,100.0,300.0,0.0,5.0,0.0995,0.0384187454246
1,100 splits,0.7205,100.0,300.0,0.0,5.0,0.1135,0.00520528577506
0,loo,0.7099,100.0,300.0,0.0,5.0,0.0201,0.0443959457608
1,100 splits,0.7099,100.0,300.0,0.0,5.0,0.01885,0.00561735591716
0,loo,0.7241,100.0,300.0,0.0,5.0,-0.0141,0.0453762052182
1,100 splits,0.7241,100.0,300.0,0.0,5.0,0.01065,0.00654978530182
0,loo,0.7129,100.0,300.0,0.0,5.0,-0.1129,0.0489897948557
1,100 splits,0.7129,100.0,300.0,0.0,5.0,-0.09415,0.00443617938095
0,loo,0.6882,100.0,300.0,0.0,5.0,0.0418,0.0443959457608
1,100 splits,0.6882,100.0,300.0,0.0,5.0,0.0113,0.00708863527063
0,loo,0.7216,100.0,300.0,0.0,5.0,-0.0416,0.0466476151588
1,100 splits,0.7216,100.0,300.0,0.0,5.0,-0.03685,0.00608479149191
0,loo,0.7318,100.0,300.0,0.0,5.0,-0.0818,0.0476969600708
1,100 splits,0.7318,100.0,300.0,0.0,5.0,-0.07155,0.00558231022965
0,loo,0.6987,100.0,300.0,0.0,5.0,0.1113,0.0392300904919
1,100 splits,0.6987,100.0,300.0,0.0,5.0,0.0838,0.00657409689615
0,loo,0.7086,100.0,300.0,0.0,5.0,-0.0386,0.047021271782
1,100 splits,0.7086,100.0,300.0,0.0,5.0,-0.06185,0.00617532893861
0,loo,0.72,100.0,300.0,0.0,5.0,-0.03,0.0462493243194
1,100 splits,0.72,100.0,300.0,0.0,5.0,-0.0265,0.00586632338011
0,loo,0.6812,100.0,300.0,0.0,5.0,0.0388,0.0448998886413
1,100 splits,0.6812,100.0,300.0,0.0,5.0,0.02605,0.00538977620129
0,loo,0.7437,100.0,300.0,0.0,5.0,0.0063,0.0433012701892
1,100 splits,0.7437,100.0,300.0,0.0,5.0,-0.0212,0.00610071717096
0,loo,0.7113,100.0,300.0,0.0,5.0,-0.0713,0.048
1,100 splits,0.7113,100.0,300.0,0.0,5.0,-0.05055,0.0055888001843
0,loo,0.7105,100.0,300.0,0.0,5.0,-0.0005,0.0453762052182
1,100 splits,0.7105,100.0,300.0,0.0,5.0,-0.056,0.00549078773948
0,loo,0.7186,100.0,300.0,0.0,5.0,0.0014,0.0448998886413
1,100 splits,0.7186,100.0,300.0,0.0,5.0,0.00765,0.00572207894912
0,loo,0.7002,100.0,300.0,0.0,5.0,0.0898,0.0407308237088
1,100 splits,0.7002,100.0,300.0,0.0,5.0,0.03305,0.00565991938989
0,loo,0.6915,100.0,300.0,0.0,5.0,-0.0015,0.0462493243194
1,100 splits,0.6915,100.0,300.0,0.0,5.0,-0.0035,0.00642495136168
0,loo,0.7214,100.0,300.0,0.0,5.0,0.0186,0.0438634243989
1,100 splits,0.7214,100.0,300.0,0.0,5.0,0.02985,0.00679556381031
0,loo,0.7136,100.0,300.0,0.0,5.0,-0.0236,0.0462493243194
1,100 splits,0.7136,100.0,300.0,0.0,5.0,-0.00635,0.00543596242629
0,loo,0.731,100.0,300.0,0.0,5.0,0.009,0.0438634243989
1,100 splits,0.731,100.0,300.0,0.0,5.0,-0.00875,0.00583842337451
0,loo,0.7195,100.0,300.0,0.0,5.0,-0.0595,0.0473708771293
1,100 splits,0.7195,100.0,300.0,0.0,5.0,-0.035,0.00615822620565
0,loo,0.7134,100.0,300.0,0.0,5.0,0.0066,0.0448998886413
1,100 splits,0.7134,100.0,300.0,0.0,5.0,-0.0254,0.00580129295933
0,loo,0.7188,100.0,300.0,0.0,5.0,-0.0088,0.0453762052182
1,100 splits,0.7188,100.0,300.0,0.0,5.0,-0.01205,0.00498344133105
0,loo,0.7303,100.0,300.0,0.0,5.0,-0.1303,0.0489897948557
1,100 splits,0.7303,100.0,300.0,0.0,5.0,-0.12305,0.00623896525876
0,loo,0.7039,100.0,300.0,0.0,5.0,0.0861,0.0407308237088
1,100 splits,0.7039,100.0,300.0,0.0,5.0,0.0246,0.00527387428747
0,loo,0.684,100.0,300.0,0.0,5.0,0.046,0.0443959457608
1,100 splits,0.684,100.0,300.0,0.0,5.0,0.0535,0.00568715658304
0,loo,0.6932,100.0,300.0,0.0,5.0,0.1068,0.04
1,100 splits,0.6932,100.0,300.0,0.0,5.0,0.08205,0.0052559192821
0,loo,0.6957,100.0,300.0,0.0,5.0,-0.0557,0.048
1,100 splits,0.6957,100.0,300.0,0.0,5.0,-0.06995,0.00602056371945
0,loo,0.7126,100.0,300.0,0.0,5.0,-0.0226,0.0462493243194
1,100 splits,0.7126,100.0,300.0,0.0,5.0,0.01015,0.00462057220482
0,loo,0.7222,100.0,300.0,0.0,5.0,0.1578,0.0324961536185
1,100 splits,0.7222,100.0,300.0,0.0,5.0,0.09405,0.00703506840763
0,loo,0.716,100.0,300.0,0.0,5.0,0.074,0.0407308237088
1,100 splits,0.716,100.0,300.0,0.0,5.0,0.041,0.00482234382847
0,loo,0.7138,100.0,300.0,0.0,5.0,0.0262,0.0438634243989
1,100 splits,0.7138,100.0,300.0,0.0,5.0,-0.00205,0.00661416566923
0,loo,0.7031,100.0,300.0,0.0,5.0,-0.0231,0.0466476151588
1,100 splits,0.7031,100.0,300.0,0.0,5.0,-0.0336,0.00663127061731
0,loo,0.6943,100.0,300.0,0.0,5.0,0.0157,0.0453762052182
1,100 splits,0.6943,100.0,300.0,0.0,5.0,-0.0018,0.0057527167495
0,loo,0.6702,100.0,300.0,0.0,5.0,-0.1102,0.049638694584
1,100 splits,0.6702,100.0,300.0,0.0,5.0,-0.09095,0.00847995798928
0,loo,0.7226,100.0,300.0,0.0,5.0,0.0474,0.042083250825
1,100 splits,0.7226,100.0,300.0,0.0,5.0,0.08365,0.00494895822371
0,loo,0.7297,100.0,300.0,0.0,5.0,0.0403,0.042083250825
1,100 splits,0.7297,100.0,300.0,0.0,5.0,0.0188,0.00592568561434
0,loo,0.7024,100.0,300.0,0.0,5.0,-0.0124,0.0462493243194
1,100 splits,0.7024,100.0,300.0,0.0,5.0,-0.0109,0.00621600756113
0,loo,0.7201,100.0,300.0,0.0,5.0,0.0899,0.0392300904919
1,100 splits,0.7201,100.0,300.0,0.0,5.0,0.04515,0.00451660132179
0,loo,0.721,100.0,300.0,0.0,5.0,0.029,0.0433012701892
1,100 splits,0.721,100.0,300.0,0.0,5.0,0.01675,0.00598432849199
0,loo,0.7004,100.0,300.0,0.0,5.0,-0.0904,0.048774993593
1,100 splits,0.7004,100.0,300.0,0.0,5.0,-0.11665,0.00635351772643
0,loo,0.7179,100.0,300.0,0.0,5.0,-0.0079,0.0453762052182
1,100 splits,0.7179,100.0,300.0,0.0,5.0,-0.00265,0.00536420427463
0,loo,0.7096,100.0,300.0,0.0,5.0,0.0104,0.0448998886413
1,100 splits,0.7096,100.0,300.0,0.0,5.0,0.02565,0.00614204261626
0,loo,0.6873,100.0,300.0,0.0,5.0,0.0827,0.042083250825
1,100 splits,0.6873,100.0,300.0,0.0,5.0,0.06995,0.00460159619045
0,loo,0.7208,100.0,300.0,0.0,5.0,0.0392,0.0427083130081
1,100 splits,0.7208,100.0,300.0,0.0,5.0,-0.0223,0.00637289180828
0,loo,0.7061,100.0,300.0,0.0,5.0,-0.0761,0.0482804308183
1,100 splits,0.7061,100.0,300.0,0.0,5.0,-0.0706,0.00737893962572
0,loo,0.7194,100.0,300.0,0.0,5.0,0.0106,0.0443959457608
1,100 splits,0.7194,100.0,300.0,0.0,5.0,-0.0004,0.00589024617482
0,loo,0.7038,100.0,300.0,0.0,5.0,0.0462,0.0433012701892
1,100 splits,0.7038,100.0,300.0,0.0,5.0,0.0237,0.00654551373079
0,loo,0.7329,100.0,300.0,0.0,5.0,-0.0029,0.0443959457608
1,100 splits,0.7329,100.0,300.0,0.0,5.0,-0.0614,0.00685118602871
0,loo,0.7143,100.0,300.0,0.0,5.0,-0.1043,0.048774993593
1,100 splits,0.7143,100.0,300.0,0.0,5.0,-0.1008,0.00619182929351
0,loo,0.7057,100.0,300.0,0.0,5.0,0.0043,0.0453762052182
1,100 splits,0.7057,100.0,300.0,0.0,5.0,-0.0462,0.00866306816319
0,loo,0.7051,100.0,300.0,0.0,5.0,0.0949,0.04
1,100 splits,0.7051,100.0,300.0,0.0,5.0,0.0919,0.00516768807108
0,loo,0.7212,100.0,300.0,0.0,5.0,0.1188,0.0366606055596
1,100 splits,0.7212,100.0,300.0,0.0,5.0,0.0313,0.00718287894928
0,loo,0.7078,100.0,300.0,0.0,5.0,-0.0478,0.0473708771293
1,100 splits,0.7078,100.0,300.0,0.0,5.0,-0.0478,0.0065287824286
0,loo,0.7078,100.0,300.0,0.0,5.0,-0.0078,0.0458257569496
1,100 splits,0.7078,100.0,300.0,0.0,5.0,-0.01005,0.00702938030697
0,loo,0.7154,100.0,300.0,0.0,5.0,-0.0154,0.0458257569496
1,100 splits,0.7154,100.0,300.0,0.0,5.0,-0.00565,0.00537002676902
0,loo,0.7118,100.0,300.0,0.0,5.0,-0.0518,0.0473708771293
1,100 splits,0.7118,100.0,300.0,0.0,5.0,-0.0728,0.00564756584734
0,loo,0.7127,100.0,300.0,0.0,5.0,-0.0627,0.0476969600708
1,100 splits,0.7127,100.0,300.0,0.0,5.0,-0.0192,0.0057479344116
0,loo,0.6894,100.0,300.0,0.0,5.0,0.0706,0.0427083130081
1,100 splits,0.6894,100.0,300.0,0.0,5.0,0.0451,0.00485270543099
0,loo,0.6993,100.0,300.0,0.0,5.0,0.0707,0.042083250825
1,100 splits,0.6993,100.0,300.0,0.0,5.0,0.0667,0.00520528577506
0,loo,0.7012,100.0,300.0,0.0,5.0,-0.0512,0.0476969600708
1,100 splits,0.7012,100.0,300.0,0.0,5.0,-0.03645,0.00499746810895
0,loo,0.7077,100.0,300.0,0.0,5.0,-0.0277,0.0466476151588
1,100 splits,0.7077,100.0,300.0,0.0,5.0,-0.0212,0.00753914782983
0,loo,0.702,100.0,300.0,0.0,5.0,-0.002,0.0458257569496
1,100 splits,0.702,100.0,300.0,0.0,5.0,0.0105,0.00522912516584
0,loo,0.7113,100.0,300.0,0.0,5.0,0.0587,0.042083250825
1,100 splits,0.7113,100.0,300.0,0.0,5.0,0.0322,0.0050535878344
0,loo,0.7433,100.0,300.0,0.0,5.0,0.0567,0.04
1,100 splits,0.7433,100.0,300.0,0.0,5.0,0.0147,0.00549363267793
0,loo,0.703,100.0,300.0,0.0,5.0,0.017,0.0448998886413
1,100 splits,0.703,100.0,300.0,0.0,5.0,0.0505,0.00720685437622
0,loo,0.7086,100.0,300.0,0.0,5.0,-0.0186,0.0462493243194
1,100 splits,0.7086,100.0,300.0,0.0,5.0,-0.0486,0.00537354631505
0,loo,0.6984,100.0,300.0,0.0,5.0,0.0116,0.0453762052182
1,100 splits,0.6984,100.0,300.0,0.0,5.0,-0.02265,0.00671730507719
0,loo,0.721,100.0,300.0,0.0,5.0,-0.001,0.0448998886413
1,100 splits,0.721,100.0,300.0,0.0,5.0,-0.04425,0.00539533942398
0,loo,0.7183,100.0,300.0,0.0,5.0,-0.1383,0.049355850717
1,100 splits,0.7183,100.0,300.0,0.0,5.0,-0.11455,0.00687329524319
0,loo,0.7154,100.0,300.0,0.0,5.0,-0.0854,0.0482804308183
1,100 splits,0.7154,100.0,300.0,0.0,5.0,-0.0949,0.00614603530742
0,loo,0.6892,100.0,300.0,0.0,5.0,0.0108,0.0458257569496
1,100 splits,0.6892,100.0,300.0,0.0,5.0,-0.00545,0.00611287064316
0,loo,0.7247,100.0,300.0,0.0,5.0,-0.0447,0.0466476151588
1,100 splits,0.7247,100.0,300.0,0.0,5.0,-0.00945,0.00779581217706
0,loo,0.7171,100.0,300.0,0.0,5.0,-0.0871,0.0482804308183
1,100 splits,0.7171,100.0,300.0,0.0,5.0,-0.07935,0.00619977318133
0,loo,0.6799,100.0,300.0,0.0,5.0,-0.0099,0.047021271782
1,100 splits,0.6799,100.0,300.0,0.0,5.0,-0.0064,0.0072793371951
0,loo,0.7375,100.0,300.0,0.0,5.0,-0.0275,0.0453762052182
1,100 splits,0.7375,100.0,300.0,0.0,5.0,-0.0575,0.00633442972966
0,loo,0.7161,100.0,300.0,0.0,5.0,-0.0061,0.0453762052182
1,100 splits,0.7161,100.0,300.0,0.0,5.0,-0.05335,0.006846509147
0,loo,0.6637,100.0,300.0,0.0,5.0,0.0763,0.0438634243989
1,100 splits,0.6637,100.0,300.0,0.0,5.0,0.0533,0.00608728182361
0,loo,0.7286,100.0,300.0,0.0,5.0,0.0314,0.0427083130081
1,100 splits,0.7286,100.0,300.0,0.0,5.0,0.03215,0.00544147842962
0,loo,0.7069,100.0,300.0,0.0,5.0,0.0931,0.04
1,100 splits,0.7069,100.0,300.0,0.0,5.0,0.0886,0.0049268397579
0,loo,0.7301,100.0,300.0,0.0,5.0,-0.0701,0.0473708771293
1,100 splits,0.7301,100.0,300.0,0.0,5.0,-0.0441,0.00642417309854
0,loo,0.714,100.0,300.0,0.0,5.0,-0.054,0.0473708771293
1,100 splits,0.714,100.0,300.0,0.0,5.0,-0.10575,0.00623275119831
0,loo,0.6903,100.0,300.0,0.0,5.0,-0.0203,0.047021271782
1,100 splits,0.6903,100.0,300.0,0.0,5.0,-0.0343,0.00520288381573
0,loo,0.705,100.0,300.0,0.0,5.0,0.085,0.0407308237088
1,100 splits,0.705,100.0,300.0,0.0,5.0,0.07125,0.00557827818417
0,loo,0.6982,100.0,300.0,0.0,5.0,0.0518,0.0433012701892
1,100 splits,0.6982,100.0,300.0,0.0,5.0,0.0093,0.007303680579
0,loo,0.7082,100.0,300.0,0.0,5.0,0.0518,0.0427083130081
1,100 splits,0.7082,100.0,300.0,0.0,5.0,0.00805,0.00660433096536
0,loo,0.6922,100.0,300.0,0.0,5.0,-0.0222,0.047021271782
1,100 splits,0.6922,100.0,300.0,0.0,5.0,-0.04895,0.00510731705497
0,loo,0.6742,100.0,300.0,0.0,5.0,-0.0542,0.048538644398
1,100 splits,0.6742,100.0,300.0,0.0,5.0,0.0173,0.00583213082844
0,loo,0.7034,100.0,300.0,0.0,5.0,0.0366,0.0438634243989
1,100 splits,0.7034,100.0,300.0,0.0,5.0,0.02735,0.00464593236068
0,loo,0.7272,100.0,300.0,0.0,5.0,-0.0072,0.0448998886413
1,100 splits,0.7272,100.0,300.0,0.0,5.0,-0.0062,0.00588812364001
0,loo,0.6983,100.0,300.0,0.0,5.0,-0.0283,0.047021271782
1,100 splits,0.6983,100.0,300.0,0.0,5.0,0.0052,0.00626009185236
0,loo,0.7301,100.0,300.0,0.0,5.0,0.0699,0.04
1,100 splits,0.7301,100.0,300.0,0.0,5.0,0.03565,0.00511831881578
0,loo,0.7334,100.0,300.0,0.0,5.0,-0.0534,0.0466476151588
1,100 splits,0.7334,100.0,300.0,0.0,5.0,-0.0164,0.0060770058417
0,loo,0.7171,100.0,300.0,0.0,5.0,-0.0771,0.048
1,100 splits,0.7171,100.0,300.0,0.0,5.0,-0.10335,0.00727098256771
0,loo,0.6959,100.0,300.0,0.0,5.0,0.0241,0.0448998886413
1,100 splits,0.6959,100.0,300.0,0.0,5.0,-0.0074,0.00704192800304
0,loo,0.6847,100.0,300.0,0.0,5.0,0.0453,0.0443959457608
1,100 splits,0.6847,100.0,300.0,0.0,5.0,0.06505,0.00655264736576
0,loo,0.7355,100.0,300.0,0.0,5.0,0.0645,0.04
1,100 splits,0.7355,100.0,300.0,0.0,5.0,0.039,0.00579859896872
0,loo,0.6825,100.0,300.0,0.0,5.0,-0.0225,0.0473708771293
1,100 splits,0.6825,100.0,300.0,0.0,5.0,-0.01925,0.00595270421741
0,loo,0.7079,100.0,300.0,0.0,5.0,-0.0579,0.0476969600708
1,100 splits,0.7079,100.0,300.0,0.0,5.0,-0.06065,0.00692998466809
0,loo,0.7061,100.0,300.0,0.0,5.0,-0.0861,0.048538644398
1,100 splits,0.7061,100.0,300.0,0.0,5.0,-0.06885,0.00533850985763
0,loo,0.7309,100.0,300.0,0.0,5.0,0.0091,0.0438634243989
1,100 splits,0.7309,100.0,300.0,0.0,5.0,0.05035,0.00505516443847
0,loo,0.7351,100.0,300.0,0.0,5.0,-0.0251,0.0453762052182
1,100 splits,0.7351,100.0,300.0,0.0,5.0,-0.05135,0.00534950348163
0,loo,0.6993,100.0,300.0,0.0,5.0,-0.0193,0.0466476151588
1,100 splits,0.6993,100.0,300.0,0.0,5.0,-0.01805,0.00603570107775
0,loo,0.7074,100.0,300.0,0.0,5.0,0.0926,0.04
1,100 splits,0.7074,100.0,300.0,0.0,5.0,-0.0209,0.00759695662749
0,loo,0.7137,100.0,300.0,0.0,5.0,-0.0237,0.0462493243194
1,100 splits,0.7137,100.0,300.0,0.0,5.0,-0.0407,0.00766355009118
0,loo,0.6801,100.0,300.0,0.0,5.0,-0.0201,0.0473708771293
1,100 splits,0.6801,100.0,300.0,0.0,5.0,-0.00735,0.00527728031281
0,loo,0.7134,100.0,300.0,0.0,5.0,0.0766,0.0407308237088
1,100 splits,0.7134,100.0,300.0,0.0,5.0,0.0471,0.00479048536163
0,loo,0.6734,100.0,300.0,0.0,5.0,0.0566,0.0443959457608
1,100 splits,0.6734,100.0,300.0,0.0,5.0,0.05535,0.00420472204789
0,loo,0.6761,100.0,300.0,0.0,5.0,0.0339,0.0453762052182
1,100 splits,0.6761,100.0,300.0,0.0,5.0,0.0179,0.00734472599897
0,loo,0.727,100.0,300.0,0.0,5.0,0.013,0.0438634243989
1,100 splits,0.727,100.0,300.0,0.0,5.0,0.0105,0.00649759570918
0,loo,0.6999,100.0,300.0,0.0,5.0,0.0901,0.0407308237088
1,100 splits,0.6999,100.0,300.0,0.0,5.0,0.0571,0.00570131563764
0,loo,0.7085,100.0,300.0,0.0,5.0,0.1415,0.0357071421427
1,100 splits,0.7085,100.0,300.0,0.0,5.0,0.1315,0.00524404424085
0,loo,0.723,100.0,300.0,0.0,5.0,-0.113,0.048774993593
1,100 splits,0.723,100.0,300.0,0.0,5.0,-0.12325,0.0066941905784
0,loo,0.6989,100.0,300.0,0.0,5.0,0.1311,0.037563279942
1,100 splits,0.6989,100.0,300.0,0.0,5.0,0.10935,0.00720049911464
0,loo,0.6905,100.0,300.0,0.0,5.0,-0.0105,0.0466476151588
1,100 splits,0.6905,100.0,300.0,0.0,5.0,-0.034,0.00643535158325
0,loo,0.7289,100.0,300.0,0.0,5.0,0.0611,0.0407308237088
1,100 splits,0.7289,100.0,300.0,0.0,5.0,0.0211,0.00744143803307
0,loo,0.6771,100.0,300.0,0.0,5.0,0.0429,0.0448998886413
1,100 splits,0.6771,100.0,300.0,0.0,5.0,0.0074,0.00720581362512
0,loo,0.7072,100.0,300.0,0.0,5.0,-0.0972,0.048774993593
1,100 splits,0.7072,100.0,300.0,0.0,5.0,-0.1282,0.00552675311553
0,loo,0.666,100.0,300.0,0.0,5.0,-0.066,0.0489897948557
1,100 splits,0.666,100.0,300.0,0.0,5.0,-0.04025,0.00614387398146
0,loo,0.6819,100.0,300.0,0.0,5.0,-0.0819,0.0489897948557
1,100 splits,0.6819,100.0,300.0,0.0,5.0,-0.06165,0.00781102986168
0,loo,0.6926,100.0,300.0,0.0,5.0,-0.0326,0.0473708771293
1,100 splits,0.6926,100.0,300.0,0.0,5.0,0.0464,0.00518603895088
0,loo,0.6966,100.0,300.0,0.0,5.0,-0.0066,0.0462493243194
1,100 splits,0.6966,100.0,300.0,0.0,5.0,-0.01485,0.00528177881968
0,loo,0.7016,100.0,300.0,0.0,5.0,-0.0716,0.0482804308183
1,100 splits,0.7016,100.0,300.0,0.0,5.0,-0.0391,0.00710413611919
0,loo,0.7282,100.0,300.0,0.0,5.0,-0.0082,0.0448998886413
1,100 splits,0.7282,100.0,300.0,0.0,5.0,0.01155,0.00611655029408
0,loo,0.7138,100.0,300.0,0.0,5.0,-0.0038,0.0453762052182
1,100 splits,0.7138,100.0,300.0,0.0,5.0,0.0177,0.00643535158325
0,loo,0.7101,100.0,300.0,0.0,5.0,-0.0501,0.0473708771293
1,100 splits,0.7101,100.0,300.0,0.0,5.0,-0.0501,0.00498748433582
0,loo,0.7337,100.0,300.0,0.0,5.0,-0.0137,0.0448998886413
1,100 splits,0.7337,100.0,300.0,0.0,5.0,-0.0622,0.00630981378489
0,loo,0.71,100.0,300.0,0.0,5.0,-0.02,0.0462493243194
1,100 splits,0.71,100.0,300.0,0.0,5.0,0.012,0.00555247692476
0,loo,0.6678,100.0,300.0,0.0,5.0,-0.0078,0.0473708771293
1,100 splits,0.6678,100.0,300.0,0.0,5.0,-0.00655,0.00712774070095
0,loo,0.7062,100.0,300.0,0.0,5.0,-0.0362,0.047021271782
1,100 splits,0.7062,100.0,300.0,0.0,5.0,-0.02245,0.00677253183824
0,loo,0.7163,100.0,300.0,0.0,5.0,0.0137,0.0443959457608
1,100 splits,0.7163,100.0,300.0,0.0,5.0,0.00545,0.00667624052143
0,loo,0.713,100.0,300.0,0.0,5.0,0.027,0.0438634243989
1,100 splits,0.713,100.0,300.0,0.0,5.0,-0.00375,0.00564665276956
0,loo,0.688,100.0,300.0,0.0,5.0,0.012,0.0458257569496
1,100 splits,0.688,100.0,300.0,0.0,5.0,-0.013,0.00649037749287
