,cv_name,validation_score,train_size,dim,noise_corr,sep,score_error,score_sem
0,loo,0.6977,100.0,300.0,0.0,5.0,0.0023,0.0458257569496
1,50 splits,0.6977,100.0,300.0,0.0,5.0,-0.0117,0.00959583242872
0,loo,0.7438,100.0,300.0,0.0,5.0,-0.0638,0.0466476151588
1,50 splits,0.7438,100.0,300.0,0.0,5.0,-0.0598,0.0131483839311
0,loo,0.7127,100.0,300.0,0.0,5.0,0.0473,0.0427083130081
1,50 splits,0.7127,100.0,300.0,0.0,5.0,0.0873,0.0128062484749
0,loo,0.6898,100.0,300.0,0.0,5.0,0.0302,0.0448998886413
1,50 splits,0.6898,100.0,300.0,0.0,5.0,0.0062,0.0134044768641
0,loo,0.7191,100.0,300.0,0.0,5.0,-0.1291,0.0491833305094
1,50 splits,0.7191,100.0,300.0,0.0,5.0,-0.1181,0.0139635239105
0,loo,0.7066,100.0,300.0,0.0,5.0,-0.1366,0.0495075751779
1,50 splits,0.7066,100.0,300.0,0.0,5.0,-0.1496,0.01428355698
0,loo,0.7224,100.0,300.0,0.0,5.0,-0.0324,0.0462493243194
1,50 splits,0.7224,100.0,300.0,0.0,5.0,-0.0214,0.0102459748194
0,loo,0.7256,100.0,300.0,0.0,5.0,0.0544,0.0414246303544
1,50 splits,0.7256,100.0,300.0,0.0,5.0,0.0454,0.010400961494
0,loo,0.6842,100.0,300.0,0.0,5.0,-0.0042,0.0466476151588
1,50 splits,0.6842,100.0,300.0,0.0,5.0,0.0308,0.00982344135219
0,loo,0.7088,100.0,300.0,0.0,5.0,0.1412,0.0357071421427
1,50 splits,0.7088,100.0,300.0,0.0,5.0,0.0682,0.0125865007051
0,loo,0.672,100.0,300.0,0.0,5.0,0.078,0.0433012701892
1,50 splits,0.672,100.0,300.0,0.0,5.0,0.09,0.012927490089
0,loo,0.6841,100.0,300.0,0.0,5.0,-0.0141,0.047021271782
1,50 splits,0.6841,100.0,300.0,0.0,5.0,-0.0101,0.0136557680121
0,loo,0.6892,100.0,300.0,0.0,5.0,0.0208,0.0453762052182
1,50 splits,0.6892,100.0,300.0,0.0,5.0,0.0108,0.01
0,loo,0.7092,100.0,300.0,0.0,5.0,0.0608,0.042083250825
1,50 splits,0.7092,100.0,300.0,0.0,5.0,0.0188,0.0169209928787
0,loo,0.7074,100.0,300.0,0.0,5.0,-0.0074,0.0458257569496
1,50 splits,0.7074,100.0,300.0,0.0,5.0,-0.0324,0.0100249688279
0,loo,0.6981,100.0,300.0,0.0,5.0,-0.0081,0.0462493243194
1,50 splits,0.6981,100.0,300.0,0.0,5.0,0.0039,0.00905096679919
0,loo,0.7181,100.0,300.0,0.0,5.0,0.0219,0.0438634243989
1,50 splits,0.7181,100.0,300.0,0.0,5.0,0.0129,0.0134082064423
0,loo,0.6867,100.0,300.0,0.0,5.0,-0.0267,0.0473708771293
1,50 splits,0.6867,100.0,300.0,0.0,5.0,-0.0677,0.0111256460487
0,loo,0.6879,100.0,300.0,0.0,5.0,0.0321,0.0448998886413
1,50 splits,0.6879,100.0,300.0,0.0,5.0,0.0461,0.0138159328313
0,loo,0.7119,100.0,300.0,0.0,5.0,-0.0419,0.047021271782
1,50 splits,0.7119,100.0,300.0,0.0,5.0,-0.0389,0.0185585559783
0,loo,0.7213,100.0,300.0,0.0,5.0,0.0287,0.0433012701892
1,50 splits,0.7213,100.0,300.0,0.0,5.0,0.0657,0.0133274153533
0,loo,0.7092,100.0,300.0,0.0,5.0,0.0608,0.042083250825
1,50 splits,0.7092,100.0,300.0,0.0,5.0,0.0388,0.0104842739377
0,loo,0.7157,100.0,300.0,0.0,5.0,-0.0857,0.0482804308183
1,50 splits,0.7157,100.0,300.0,0.0,5.0,-0.1007,0.0157003184681
0,loo,0.7004,100.0,300.0,0.0,5.0,0.0496,0.0433012701892
1,50 splits,0.7004,100.0,300.0,0.0,5.0,0.0666,0.0111004504413
0,loo,0.6977,100.0,300.0,0.0,5.0,0.0223,0.0448998886413
1,50 splits,0.6977,100.0,300.0,0.0,5.0,-0.0237,0.011422784249
0,loo,0.7008,100.0,300.0,0.0,5.0,-0.0608,0.048
1,50 splits,0.7008,100.0,300.0,0.0,5.0,-0.0258,0.0144395290782
0,loo,0.7113,100.0,300.0,0.0,5.0,0.0687,0.0414246303544
1,50 splits,0.7113,100.0,300.0,0.0,5.0,0.0697,0.00998899394334
0,loo,0.7055,100.0,300.0,0.0,5.0,-0.0255,0.0466476151588
1,50 splits,0.7055,100.0,300.0,0.0,5.0,-0.0355,0.0138564064606
0,loo,0.7329,100.0,300.0,0.0,5.0,0.0271,0.0427083130081
1,50 splits,0.7329,100.0,300.0,0.0,5.0,-0.0139,0.0108526494461
0,loo,0.7079,100.0,300.0,0.0,5.0,-0.0679,0.048
1,50 splits,0.7079,100.0,300.0,0.0,5.0,-0.0779,0.00948683298051
0,loo,0.7158,100.0,300.0,0.0,5.0,0.0942,0.0392300904919
1,50 splits,0.7158,100.0,300.0,0.0,5.0,0.0582,0.0137288018414
0,loo,0.7118,100.0,300.0,0.0,5.0,0.0682,0.0414246303544
1,50 splits,0.7118,100.0,300.0,0.0,5.0,0.0102,0.0115896505556
0,loo,0.7323,100.0,300.0,0.0,5.0,-0.0323,0.0458257569496
1,50 splits,0.7323,100.0,300.0,0.0,5.0,-0.0703,0.0128499027234
0,loo,0.6757,100.0,300.0,0.0,5.0,0.0043,0.0466476151588
1,50 splits,0.6757,100.0,300.0,0.0,5.0,-0.0147,0.014303146507
0,loo,0.6873,100.0,300.0,0.0,5.0,0.0027,0.0462493243194
1,50 splits,0.6873,100.0,300.0,0.0,5.0,-0.0163,0.0151056280902
0,loo,0.7271,100.0,300.0,0.0,5.0,0.0029,0.0443959457608
1,50 splits,0.7271,100.0,300.0,0.0,5.0,-0.0121,0.0126688594593
0,loo,0.7222,100.0,300.0,0.0,5.0,-0.0322,0.0462493243194
1,50 splits,0.7222,100.0,300.0,0.0,5.0,-0.0462,0.00940638081304
0,loo,0.6776,100.0,300.0,0.0,5.0,-0.1376,0.0498397431775
1,50 splits,0.6776,100.0,300.0,0.0,5.0,-0.1006,0.0145746355014
0,loo,0.7363,100.0,300.0,0.0,5.0,-0.0163,0.0448998886413
1,50 splits,0.7363,100.0,300.0,0.0,5.0,-0.0033,0.0124587318777
0,loo,0.6919,100.0,300.0,0.0,5.0,0.0481,0.0438634243989
1,50 splits,0.6919,100.0,300.0,0.0,5.0,0.0671,0.011549025933
0,loo,0.7122,100.0,300.0,0.0,5.0,0.0278,0.0438634243989
1,50 splits,0.7122,100.0,300.0,0.0,5.0,-0.0082,0.0121523660248
0,loo,0.7032,100.0,300.0,0.0,5.0,0.1868,0.0312889756943
1,50 splits,0.7032,100.0,300.0,0.0,5.0,0.1248,0.00939787209958
0,loo,0.7041,100.0,300.0,0.0,5.0,-0.0741,0.0482804308183
1,50 splits,0.7041,100.0,300.0,0.0,5.0,-0.0271,0.0105080921199
0,loo,0.7027,100.0,300.0,0.0,5.0,-0.1027,0.0489897948557
1,50 splits,0.7027,100.0,300.0,0.0,5.0,-0.1097,0.0154278968106
0,loo,0.7207,100.0,300.0,0.0,5.0,-0.0007,0.0448998886413
1,50 splits,0.7207,100.0,300.0,0.0,5.0,-0.0347,0.01469965986
0,loo,0.689,100.0,300.0,0.0,5.0,-0.009,0.0466476151588
1,50 splits,0.689,100.0,300.0,0.0,5.0,-0.009,0.0131148770486
0,loo,0.7212,100.0,300.0,0.0,5.0,-0.0412,0.0466476151588
1,50 splits,0.7212,100.0,300.0,0.0,5.0,-0.0132,0.00952470471983
0,loo,0.7233,100.0,300.0,0.0,5.0,0.0667,0.0407308237088
1,50 splits,0.7233,100.0,300.0,0.0,5.0,0.0967,0.00836660026534
0,loo,0.7273,100.0,300.0,0.0,5.0,0.0727,0.04
1,50 splits,0.7273,100.0,300.0,0.0,5.0,-0.0113,0.0115273587608
0,loo,0.7077,100.0,300.0,0.0,5.0,-0.0077,0.0458257569496
1,50 splits,0.7077,100.0,300.0,0.0,5.0,-0.0117,0.0123158434547
0,loo,0.7129,100.0,300.0,0.0,5.0,0.0071,0.0448998886413
1,50 splits,0.7129,100.0,300.0,0.0,5.0,-0.0729,0.00989949493661
0,loo,0.7217,100.0,300.0,0.0,5.0,0.0683,0.0407308237088
1,50 splits,0.7217,100.0,300.0,0.0,5.0,0.0493,0.0128132743668
0,loo,0.7354,100.0,300.0,0.0,5.0,-0.0354,0.0458257569496
1,50 splits,0.7354,100.0,300.0,0.0,5.0,-0.0294,0.0145354738485
0,loo,0.7246,100.0,300.0,0.0,5.0,-0.0146,0.0453762052182
1,50 splits,0.7246,100.0,300.0,0.0,5.0,0.0104,0.0129807549857
0,loo,0.7168,100.0,300.0,0.0,5.0,-0.0268,0.0462493243194
1,50 splits,0.7168,100.0,300.0,0.0,5.0,-0.0268,0.0155563491861
0,loo,0.6807,100.0,300.0,0.0,5.0,-0.0407,0.048
1,50 splits,0.6807,100.0,300.0,0.0,5.0,-0.0617,0.012319902597
0,loo,0.6892,100.0,300.0,0.0,5.0,0.0808,0.042083250825
1,50 splits,0.6892,100.0,300.0,0.0,5.0,0.0938,0.0114551298552
0,loo,0.7118,100.0,300.0,0.0,5.0,0.0582,0.042083250825
1,50 splits,0.7118,100.0,300.0,0.0,5.0,0.0872,0.0123685083983
0,loo,0.7179,100.0,300.0,0.0,5.0,-0.0779,0.048
1,50 splits,0.7179,100.0,300.0,0.0,5.0,-0.1149,0.0137411789887
0,loo,0.703,100.0,300.0,0.0,5.0,0.037,0.0438634243989
1,50 splits,0.703,100.0,300.0,0.0,5.0,-0.032,0.0113216606556
0,loo,0.7188,100.0,300.0,0.0,5.0,0.0212,0.0438634243989
1,50 splits,0.7188,100.0,300.0,0.0,5.0,-0.0278,0.0123846679406
0,loo,0.6994,100.0,300.0,0.0,5.0,-0.0094,0.0462493243194
1,50 splits,0.6994,100.0,300.0,0.0,5.0,0.0156,0.00972111104761
0,loo,0.6959,100.0,300.0,0.0,5.0,0.0141,0.0453762052182
1,50 splits,0.6959,100.0,300.0,0.0,5.0,0.0111,0.0118330046903
0,loo,0.7113,100.0,300.0,0.0,5.0,-0.0413,0.047021271782
1,50 splits,0.7113,100.0,300.0,0.0,5.0,-0.0583,0.00942443632267
0,loo,0.668,100.0,300.0,0.0,5.0,-0.158,0.0499899989998
1,50 splits,0.668,100.0,300.0,0.0,5.0,-0.099,0.015224322645
0,loo,0.6953,100.0,300.0,0.0,5.0,-0.0353,0.0473708771293
1,50 splits,0.6953,100.0,300.0,0.0,5.0,-0.0483,0.0125227792442
0,loo,0.6714,100.0,300.0,0.0,5.0,0.0186,0.0462493243194
1,50 splits,0.6714,100.0,300.0,0.0,5.0,-0.0054,0.0108111054014
0,loo,0.6914,100.0,300.0,0.0,5.0,0.0386,0.0443959457608
1,50 splits,0.6914,100.0,300.0,0.0,5.0,0.0366,0.0156307389461
0,loo,0.7272,100.0,300.0,0.0,5.0,0.0428,0.042083250825
1,50 splits,0.7272,100.0,300.0,0.0,5.0,0.0218,0.00921845974119
0,loo,0.7154,100.0,300.0,0.0,5.0,0.0946,0.0392300904919
1,50 splits,0.7154,100.0,300.0,0.0,5.0,0.0506,0.00953310023025
0,loo,0.667,100.0,300.0,0.0,5.0,-0.107,0.049638694584
1,50 splits,0.667,100.0,300.0,0.0,5.0,-0.044,0.0105080921199
0,loo,0.7419,100.0,300.0,0.0,5.0,-0.0019,0.0438634243989
1,50 splits,0.7419,100.0,300.0,0.0,5.0,-0.0089,0.0137557260804
0,loo,0.6626,100.0,300.0,0.0,5.0,0.1274,0.0407308237088
1,50 splits,0.6626,100.0,300.0,0.0,5.0,0.1444,0.0110462663375
0,loo,0.7273,100.0,300.0,0.0,5.0,0.0827,0.0392300904919
1,50 splits,0.7273,100.0,300.0,0.0,5.0,0.0667,0.0167116725674
0,loo,0.7051,100.0,300.0,0.0,5.0,0.0249,0.0443959457608
1,50 splits,0.7051,100.0,300.0,0.0,5.0,0.0359,0.0114621114983
0,loo,0.6949,100.0,300.0,0.0,5.0,0.0151,0.0453762052182
1,50 splits,0.6949,100.0,300.0,0.0,5.0,0.0441,0.012750686256
0,loo,0.7025,100.0,300.0,0.0,5.0,0.0575,0.0427083130081
1,50 splits,0.7025,100.0,300.0,0.0,5.0,0.0175,0.012
0,loo,0.717,100.0,300.0,0.0,5.0,0.033,0.0433012701892
1,50 splits,0.717,100.0,300.0,0.0,5.0,-0.038,0.0142891567281
0,loo,0.7248,100.0,300.0,0.0,5.0,-0.0548,0.047021271782
1,50 splits,0.7248,100.0,300.0,0.0,5.0,-0.0268,0.014963956696
0,loo,0.7113,100.0,300.0,0.0,5.0,0.0587,0.042083250825
1,50 splits,0.7113,100.0,300.0,0.0,5.0,0.0147,0.0073810568349
0,loo,0.7122,100.0,300.0,0.0,5.0,-0.0522,0.0473708771293
1,50 splits,0.7122,100.0,300.0,0.0,5.0,-0.0312,0.00988837701547
0,loo,0.7165,100.0,300.0,0.0,5.0,-0.0165,0.0458257569496
1,50 splits,0.7165,100.0,300.0,0.0,5.0,-0.0395,0.0125067981514
0,loo,0.7213,100.0,300.0,0.0,5.0,-0.0813,0.048
1,50 splits,0.7213,100.0,300.0,0.0,5.0,-0.0563,0.012186057607
0,loo,0.7047,100.0,300.0,0.0,5.0,-0.0047,0.0458257569496
1,50 splits,0.7047,100.0,300.0,0.0,5.0,0.0333,0.0113630981691
0,loo,0.6908,100.0,300.0,0.0,5.0,0.0392,0.0443959457608
1,50 splits,0.6908,100.0,300.0,0.0,5.0,0.0282,0.0104775951439
0,loo,0.7022,100.0,300.0,0.0,5.0,0.0378,0.0438634243989
1,50 splits,0.7022,100.0,300.0,0.0,5.0,0.0268,0.010206860438
0,loo,0.7147,100.0,300.0,0.0,5.0,0.0153,0.0443959457608
1,50 splits,0.7147,100.0,300.0,0.0,5.0,0.0203,0.0131339255366
0,loo,0.7194,100.0,300.0,0.0,5.0,-0.0294,0.0462493243194
1,50 splits,0.7194,100.0,300.0,0.0,5.0,-0.0634,0.0135380944006
0,loo,0.7459,100.0,300.0,0.0,5.0,-0.0459,0.0458257569496
1,50 splits,0.7459,100.0,300.0,0.0,5.0,-0.0459,0.014
0,loo,0.6932,100.0,300.0,0.0,5.0,0.1268,0.0384187454246
1,50 splits,0.6932,100.0,300.0,0.0,5.0,0.1088,0.00958749185137
0,loo,0.718,100.0,300.0,0.0,5.0,0.022,0.0438634243989
1,50 splits,0.718,100.0,300.0,0.0,5.0,-0.048,0.013638181697
0,loo,0.7186,100.0,300.0,0.0,5.0,-0.1186,0.0489897948557
1,50 splits,0.7186,100.0,300.0,0.0,5.0,-0.1416,0.0102186104731
0,loo,0.6846,100.0,300.0,0.0,5.0,-0.1046,0.049355850717
1,50 splits,0.6846,100.0,300.0,0.0,5.0,-0.0656,0.0117379725677
0,loo,0.7332,100.0,300.0,0.0,5.0,0.0768,0.0392300904919
1,50 splits,0.7332,100.0,300.0,0.0,5.0,0.0988,0.00644360147743
0,loo,0.7045,100.0,300.0,0.0,5.0,-0.0345,0.047021271782
1,50 splits,0.7045,100.0,300.0,0.0,5.0,-0.0205,0.0115273587608
0,loo,0.7053,100.0,300.0,0.0,5.0,0.0147,0.0448998886413
1,50 splits,0.7053,100.0,300.0,0.0,5.0,-0.0073,0.0154893511807
0,loo,0.6826,100.0,300.0,0.0,5.0,-0.1526,0.0499099188539
1,50 splits,0.6826,100.0,300.0,0.0,5.0,-0.1146,0.0116413057687
0,loo,0.696,100.0,300.0,0.0,5.0,-0.096,0.0489897948557
1,50 splits,0.696,100.0,300.0,0.0,5.0,-0.082,0.0138592929113
0,loo,0.7231,100.0,300.0,0.0,5.0,0.0069,0.0443959457608
1,50 splits,0.7231,100.0,300.0,0.0,5.0,-0.0141,0.0097662684788
0,loo,0.7481,100.0,300.0,0.0,5.0,0.0019,0.0433012701892
1,50 splits,0.7481,100.0,300.0,0.0,5.0,-0.0001,0.0131118267225
0,loo,0.7064,100.0,300.0,0.0,5.0,-0.1564,0.0497493718553
1,50 splits,0.7064,100.0,300.0,0.0,5.0,-0.1414,0.0115974135047
0,loo,0.699,100.0,300.0,0.0,5.0,0.041,0.0438634243989
1,50 splits,0.699,100.0,300.0,0.0,5.0,0.03,0.0103043680059
0,loo,0.7346,100.0,300.0,0.0,5.0,-0.0746,0.0473708771293
1,50 splits,0.7346,100.0,300.0,0.0,5.0,-0.0476,0.0132521696337
0,loo,0.7097,100.0,300.0,0.0,5.0,0.1103,0.0384187454246
1,50 splits,0.7097,100.0,300.0,0.0,5.0,0.0393,0.0129220741369
0,loo,0.7075,100.0,300.0,0.0,5.0,-0.0975,0.048774993593
1,50 splits,0.7075,100.0,300.0,0.0,5.0,-0.0935,0.0139312598138
0,loo,0.6804,100.0,300.0,0.0,5.0,-0.0104,0.047021271782
1,50 splits,0.6804,100.0,300.0,0.0,5.0,-0.0064,0.0138737161568
0,loo,0.7092,100.0,300.0,0.0,5.0,-0.0692,0.048
1,50 splits,0.7092,100.0,300.0,0.0,5.0,-0.0462,0.0137702578044
0,loo,0.6861,100.0,300.0,0.0,5.0,-0.0061,0.0466476151588
1,50 splits,0.6861,100.0,300.0,0.0,5.0,0.0329,0.0107601115236
0,loo,0.7031,100.0,300.0,0.0,5.0,-0.1231,0.049355850717
1,50 splits,0.7031,100.0,300.0,0.0,5.0,-0.1341,0.0142751532391
0,loo,0.6854,100.0,300.0,0.0,5.0,-0.1054,0.049355850717
1,50 splits,0.6854,100.0,300.0,0.0,5.0,-0.0844,0.00964261375354
0,loo,0.7252,100.0,10000.0,0.0,60.0,0.0548,0.0414246303544
1,50 splits,0.7252,100.0,10000.0,0.0,60.0,0.0088,0.00994384231572
0,loo,0.7226,100.0,10000.0,0.0,60.0,0.0774,0.04
1,50 splits,0.7226,100.0,10000.0,0.0,60.0,0.0684,0.0120573628958
0,loo,0.6982,100.0,10000.0,0.0,60.0,0.1218,0.0384187454246
1,50 splits,0.6982,100.0,10000.0,0.0,60.0,0.0688,0.0100608150763
0,loo,0.7082,100.0,10000.0,0.0,60.0,-0.0382,0.047021271782
1,50 splits,0.7082,100.0,10000.0,0.0,60.0,-0.0202,0.0118793939239
0,loo,0.7134,100.0,10000.0,0.0,60.0,0.1166,0.037563279942
1,50 splits,0.7134,100.0,10000.0,0.0,60.0,0.0696,0.0109187911419
0,loo,0.7182,100.0,10000.0,0.0,60.0,-0.0282,0.0462493243194
1,50 splits,0.7182,100.0,10000.0,0.0,60.0,-0.0062,0.013679181262
0,loo,0.7246,100.0,10000.0,0.0,60.0,-0.0146,0.0453762052182
1,50 splits,0.7246,100.0,10000.0,0.0,60.0,-0.0386,0.0124931981494
0,loo,0.7107,100.0,10000.0,0.0,60.0,-0.0007,0.0453762052182
1,50 splits,0.7107,100.0,10000.0,0.0,60.0,-0.0497,0.0116008620369
0,loo,0.726,100.0,10000.0,0.0,60.0,0.084,0.0392300904919
1,50 splits,0.726,100.0,10000.0,0.0,60.0,0.056,0.00924770241736
0,loo,0.7169,100.0,10000.0,0.0,60.0,-0.0269,0.0462493243194
1,50 splits,0.7169,100.0,10000.0,0.0,60.0,-0.0429,0.00982242332625
0,loo,0.712,100.0,10000.0,0.0,60.0,0.038,0.0433012701892
1,50 splits,0.712,100.0,10000.0,0.0,60.0,-0.03,0.010560303026
0,loo,0.7196,100.0,10000.0,0.0,60.0,-0.0096,0.0453762052182
1,50 splits,0.7196,100.0,10000.0,0.0,60.0,-0.0176,0.0129583949623
0,loo,0.7047,100.0,10000.0,0.0,60.0,0.1353,0.0366606055596
1,50 splits,0.7047,100.0,10000.0,0.0,60.0,0.1113,0.00963742704253
0,loo,0.7111,100.0,10000.0,0.0,60.0,-0.0011,0.0453762052182
1,50 splits,0.7111,100.0,10000.0,0.0,60.0,0.0239,0.0120208152802
0,loo,0.6991,100.0,10000.0,0.0,60.0,-0.0291,0.047021271782
1,50 splits,0.6991,100.0,10000.0,0.0,60.0,-0.0401,0.0109261155037
0,loo,0.7138,100.0,10000.0,0.0,60.0,-0.0138,0.0458257569496
1,50 splits,0.7138,100.0,10000.0,0.0,60.0,-0.0368,0.0114201576171
0,loo,0.7072,100.0,10000.0,0.0,60.0,0.0228,0.0443959457608
1,50 splits,0.7072,100.0,10000.0,0.0,60.0,-0.0152,0.0125187858836
0,loo,0.708,100.0,10000.0,0.0,60.0,-0.018,0.0462493243194
1,50 splits,0.708,100.0,10000.0,0.0,60.0,-0.08,0.0131270712651
0,loo,0.7151,100.0,10000.0,0.0,60.0,-0.0251,0.0462493243194
1,50 splits,0.7151,100.0,10000.0,0.0,60.0,-0.0411,0.0129799845917
0,loo,0.7154,100.0,10000.0,0.0,60.0,0.1146,0.037563279942
1,50 splits,0.7154,100.0,10000.0,0.0,60.0,0.0736,0.0124330205501
0,loo,0.7139,100.0,10000.0,0.0,60.0,-0.0139,0.0458257569496
1,50 splits,0.7139,100.0,10000.0,0.0,60.0,-0.0639,0.0187616630393
0,loo,0.7119,100.0,10000.0,0.0,60.0,0.0081,0.0448998886413
1,50 splits,0.7119,100.0,10000.0,0.0,60.0,-0.0069,0.0131339255366
0,loo,0.7119,100.0,10000.0,0.0,60.0,-0.1619,0.0497493718553
1,50 splits,0.7119,100.0,10000.0,0.0,60.0,-0.1219,0.0148996644258
0,loo,0.7092,100.0,10000.0,0.0,60.0,-0.0592,0.0476969600708
1,50 splits,0.7092,100.0,10000.0,0.0,60.0,-0.1102,0.012287391912
0,loo,0.6956,100.0,10000.0,0.0,60.0,0.0544,0.0433012701892
1,50 splits,0.6956,100.0,10000.0,0.0,60.0,0.0264,0.0129738197922
0,loo,0.7207,100.0,10000.0,0.0,60.0,-0.0407,0.0466476151588
1,50 splits,0.7207,100.0,10000.0,0.0,60.0,-0.0897,0.0193850457828
0,loo,0.7044,100.0,10000.0,0.0,60.0,-0.0744,0.0482804308183
1,50 splits,0.7044,100.0,10000.0,0.0,60.0,-0.1104,0.0147404206182
0,loo,0.6904,100.0,10000.0,0.0,60.0,-0.0204,0.047021271782
1,50 splits,0.6904,100.0,10000.0,0.0,60.0,-0.0094,0.0107601115236
0,loo,0.7243,100.0,10000.0,0.0,60.0,0.0457,0.042083250825
1,50 splits,0.7243,100.0,10000.0,0.0,60.0,0.0467,0.0135712932324
0,loo,0.7182,100.0,10000.0,0.0,60.0,0.0318,0.0433012701892
1,50 splits,0.7182,100.0,10000.0,0.0,60.0,-0.0012,0.0120507261192
0,loo,0.7145,100.0,10000.0,0.0,60.0,0.0055,0.0448998886413
1,50 splits,0.7145,100.0,10000.0,0.0,60.0,0.0145,0.0114096450427
0,loo,0.7094,100.0,10000.0,0.0,60.0,0.0006,0.0453762052182
1,50 splits,0.7094,100.0,10000.0,0.0,60.0,-0.0334,0.0106995327001
0,loo,0.6996,100.0,10000.0,0.0,60.0,0.0004,0.0458257569496
1,50 splits,0.6996,100.0,10000.0,0.0,60.0,-0.0196,0.0128840987267
0,loo,0.7174,100.0,10000.0,0.0,60.0,-0.0374,0.0466476151588
1,50 splits,0.7174,100.0,10000.0,0.0,60.0,-0.0604,0.0151664102542
0,loo,0.7086,100.0,10000.0,0.0,60.0,-0.0186,0.0462493243194
1,50 splits,0.7086,100.0,10000.0,0.0,60.0,-0.0276,0.0121564797536
0,loo,0.7179,100.0,10000.0,0.0,60.0,0.0321,0.0433012701892
1,50 splits,0.7179,100.0,10000.0,0.0,60.0,-0.0129,0.0133603892159
0,loo,0.7001,100.0,10000.0,0.0,60.0,-0.0101,0.0462493243194
1,50 splits,0.7001,100.0,10000.0,0.0,60.0,0.0249,0.0112472218792
0,loo,0.7097,100.0,10000.0,0.0,60.0,-0.0097,0.0458257569496
1,50 splits,0.7097,100.0,10000.0,0.0,60.0,-0.0417,0.01332366316
0,loo,0.7124,100.0,10000.0,0.0,60.0,0.0376,0.0433012701892
1,50 splits,0.7124,100.0,10000.0,0.0,60.0,0.0026,0.0153785564992
0,loo,0.7111,100.0,10000.0,0.0,60.0,-0.0011,0.0453762052182
1,50 splits,0.7111,100.0,10000.0,0.0,60.0,-0.0271,0.0109032105364
0,loo,0.7091,100.0,10000.0,0.0,60.0,0.0709,0.0414246303544
1,50 splits,0.7091,100.0,10000.0,0.0,60.0,0.0359,0.0126688594593
0,loo,0.7264,100.0,10000.0,0.0,60.0,-0.0064,0.0448998886413
1,50 splits,0.7264,100.0,10000.0,0.0,60.0,-0.0514,0.0137295302177
0,loo,0.6989,100.0,10000.0,0.0,60.0,0.0411,0.0438634243989
1,50 splits,0.6989,100.0,10000.0,0.0,60.0,0.0271,0.015247294842
0,loo,0.7148,100.0,10000.0,0.0,60.0,0.0652,0.0414246303544
1,50 splits,0.7148,100.0,10000.0,0.0,60.0,-0.0258,0.0107042047813
0,loo,0.7015,100.0,10000.0,0.0,60.0,-0.0515,0.0476969600708
1,50 splits,0.7015,100.0,10000.0,0.0,60.0,-0.0675,0.0120366108187
0,loo,0.7176,100.0,10000.0,0.0,60.0,-0.0076,0.0453762052182
1,50 splits,0.7176,100.0,10000.0,0.0,60.0,-0.0326,0.013946325681
0,loo,0.7116,100.0,10000.0,0.0,60.0,0.0884,0.04
1,50 splits,0.7116,100.0,10000.0,0.0,60.0,0.0294,0.0123036579926
0,loo,0.7146,100.0,10000.0,0.0,60.0,0.0654,0.0414246303544
1,50 splits,0.7146,100.0,10000.0,0.0,60.0,0.0254,0.00948683298051
0,loo,0.7143,100.0,10000.0,0.0,60.0,0.0457,0.0427083130081
1,50 splits,0.7143,100.0,10000.0,0.0,60.0,-0.0113,0.00841546195999
0,loo,0.6996,100.0,10000.0,0.0,60.0,-0.0196,0.0466476151588
1,50 splits,0.6996,100.0,10000.0,0.0,60.0,-0.0056,0.014116656828
0,loo,0.6946,100.0,10000.0,0.0,60.0,-0.0646,0.0482804308183
1,50 splits,0.6946,100.0,10000.0,0.0,60.0,-0.0056,0.0126720164141
0,loo,0.7195,100.0,10000.0,0.0,60.0,0.0405,0.0427083130081
1,50 splits,0.7195,100.0,10000.0,0.0,60.0,0.0095,0.012172920767
0,loo,0.7148,100.0,10000.0,0.0,60.0,-0.0348,0.0466476151588
1,50 splits,0.7148,100.0,10000.0,0.0,60.0,-0.0398,0.0177904468747
0,loo,0.7249,100.0,10000.0,0.0,60.0,-0.0449,0.0466476151588
1,50 splits,0.7249,100.0,10000.0,0.0,60.0,-0.0609,0.0125729869164
0,loo,0.7119,100.0,10000.0,0.0,60.0,0.0081,0.0448998886413
1,50 splits,0.7119,100.0,10000.0,0.0,60.0,0.0001,0.0103498792263
0,loo,0.722,100.0,10000.0,0.0,60.0,0.018,0.0438634243989
1,50 splits,0.722,100.0,10000.0,0.0,60.0,-0.023,0.0129220741369
0,loo,0.7106,100.0,10000.0,0.0,60.0,0.0294,0.0438634243989
1,50 splits,0.7106,100.0,10000.0,0.0,60.0,0.0084,0.0119071407147
0,loo,0.6983,100.0,10000.0,0.0,60.0,-0.0283,0.047021271782
1,50 splits,0.6983,100.0,10000.0,0.0,60.0,-0.0253,0.0113322548506
0,loo,0.7029,100.0,10000.0,0.0,60.0,0.0071,0.0453762052182
1,50 splits,0.7029,100.0,10000.0,0.0,60.0,-0.0299,0.0135801325472
0,loo,0.7331,100.0,10000.0,0.0,60.0,-0.0631,0.047021271782
1,50 splits,0.7331,100.0,10000.0,0.0,60.0,-0.0741,0.0124651514231
0,loo,0.7145,100.0,10000.0,0.0,60.0,0.0255,0.0438634243989
1,50 splits,0.7145,100.0,10000.0,0.0,60.0,-0.0395,0.0132098448136
0,loo,0.6983,100.0,10000.0,0.0,60.0,0.0817,0.0414246303544
1,50 splits,0.6983,100.0,10000.0,0.0,60.0,0.0557,0.0112107091658
