,cv_name,validation_score,train_size,dim,noise_corr,sep,score_error,score_sem
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.03225,0.0107898100076
0,loo,0.75525,100.0,300.0,0.0,3.0,0.09475,0.0357071421427
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.08375,0.0112507777509
0,loo,0.75525,100.0,300.0,0.0,3.0,0.01475,0.042083250825
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.02175,0.0143673240376
0,loo,0.75525,100.0,300.0,0.0,3.0,0.09475,0.0357071421427
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.10275,0.0156435290136
0,loo,0.75525,100.0,300.0,0.0,3.0,0.05475,0.0392300904919
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.05375,0.0155364088515
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.00525,0.0433012701892
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.01325,0.00864407311399
0,loo,0.75525,100.0,300.0,0.0,3.0,0.01475,0.042083250825
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.01175,0.0171236678314
0,loo,0.75525,100.0,300.0,0.0,3.0,0.05475,0.0392300904919
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.06775,0.0119339850846
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.00525,0.0433012701892
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.00625,0.0136007352742
0,loo,0.75525,100.0,300.0,0.0,3.0,0.06475,0.0384187454246
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.06875,0.00992370898404
0,loo,0.75525,100.0,300.0,0.0,3.0,0.03475,0.0407308237088
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.02675,0.0156051273625
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.04525,0.0453762052182
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.05025,0.0140178457689
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.02525,0.0443959457608
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.05025,0.0172191753577
0,loo,0.75525,100.0,300.0,0.0,3.0,0.03475,0.0407308237088
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.02975,0.0143003496461
0,loo,0.75525,100.0,300.0,0.0,3.0,0.01475,0.042083250825
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.01275,0.0174218253923
0,loo,0.75525,100.0,300.0,0.0,3.0,0.00475,0.0427083130081
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.01075,0.0176884142873
0,loo,0.75525,100.0,300.0,0.0,3.0,0.05475,0.0392300904919
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.06175,0.0105460893226
0,loo,0.75525,100.0,300.0,0.0,3.0,0.11475,0.0336303434416
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.10875,0.0172069753298
0,loo,0.75525,100.0,300.0,0.0,3.0,0.09475,0.0357071421427
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.09475,0.0147648230602
0,loo,0.75525,100.0,300.0,0.0,3.0,0.04475,0.04
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.05875,0.0134193889578
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.03525,0.0448998886413
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.02925,0.0199118055434
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.01525,0.0438634243989
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.02825,0.014436758639
0,loo,0.75525,100.0,300.0,0.0,3.0,0.03475,0.0407308237088
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.00375,0.0174751251784
0,loo,0.75525,100.0,300.0,0.0,3.0,0.01475,0.042083250825
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.03375,0.0155749799358
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.00525,0.0433012701892
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.00325,0.0141393069137
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.03525,0.0448998886413
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.04125,0.0192893753139
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.04525,0.0453762052182
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.03325,0.0165021210758
0,loo,0.75525,100.0,300.0,0.0,3.0,0.06475,0.0384187454246
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.08175,0.0117311551008
0,loo,0.75525,100.0,300.0,0.0,3.0,0.07475,0.037563279942
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.05975,0.0145086181285
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.06525,0.0462493243194
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.08425,0.0125769630674
0,loo,0.75525,100.0,300.0,0.0,3.0,0.04475,0.04
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.02375,0.0194468506448
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.07525,0.0466476151588
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.06925,0.017778638868
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.03525,0.0448998886413
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.03825,0.01353587825
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.00525,0.0433012701892
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.00925,0.0166036140644
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.00525,0.0433012701892
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.00975,0.0163248277173
0,loo,0.75525,100.0,300.0,0.0,3.0,0.01475,0.042083250825
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.00675,0.0162825059496
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.05525,0.0458257569496
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.05925,0.00903769882216
0,loo,0.75525,100.0,300.0,0.0,3.0,0.01475,0.042083250825
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.02475,0.0168522995464
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.12525,0.0482804308183
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.15025,0.0165075740192
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.10525,0.0476969600708
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.09025,0.0185067555233
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.05525,0.0458257569496
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.05725,0.0162456147929
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.02525,0.0443959457608
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.00825,0.0169947050578
0,loo,0.75525,100.0,300.0,0.0,3.0,0.01475,0.042083250825
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.03675,0.0182406140248
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.09525,0.0473708771293
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.09225,0.0152190669885
0,loo,0.75525,100.0,300.0,0.0,3.0,0.03475,0.0407308237088
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.05675,0.0174103417543
0,loo,0.75525,100.0,300.0,0.0,3.0,0.12475,0.0324961536185
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.13775,0.0117481913502
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.04525,0.0453762052182
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.03225,0.0155054829012
0,loo,0.75525,100.0,300.0,0.0,3.0,0.11475,0.0336303434416
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.12575,0.0109444049633
0,loo,0.75525,100.0,300.0,0.0,3.0,0.02475,0.0414246303544
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.02575,0.0127976560354
0,loo,0.75525,100.0,300.0,0.0,3.0,0.01475,0.042083250825
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.01175,0.0170651692051
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.07525,0.0466476151588
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.07725,0.0156307389461
0,loo,0.75525,100.0,300.0,0.0,3.0,0.02475,0.0414246303544
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.03475,0.0150332963784
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.07525,0.0466476151588
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.08225,0.0207465659809
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.00525,0.0433012701892
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.00025,0.0171610023017
0,loo,0.75525,100.0,300.0,0.0,3.0,0.12475,0.0324961536185
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.12275,0.0110598372502
0,loo,0.75525,100.0,300.0,0.0,3.0,0.00475,0.0427083130081
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.01275,0.0168380521439
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.02525,0.0443959457608
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.03325,0.0174447699899
0,loo,0.75525,100.0,300.0,0.0,3.0,0.04475,0.04
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.03275,0.0127718440329
0,loo,0.75525,100.0,300.0,0.0,3.0,0.10475,0.0346987031458
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.10175,0.0110462663375
0,loo,0.75525,100.0,300.0,0.0,3.0,0.03475,0.0407308237088
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.04775,0.0127600940435
0,loo,0.75525,100.0,300.0,0.0,3.0,0.02475,0.0414246303544
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.03975,0.0141598022585
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.08525,0.047021271782
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.09125,0.0208825285825
0,loo,0.75525,100.0,300.0,0.0,3.0,0.04475,0.04
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.04275,0.0176612570334
0,loo,0.75525,100.0,300.0,0.0,3.0,0.11475,0.0336303434416
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.11575,0.00949631507481
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.04525,0.0453762052182
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.04625,0.00913126497261
0,loo,0.75525,100.0,300.0,0.0,3.0,0.01475,0.042083250825
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.00675,0.0153987012439
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.02525,0.0443959457608
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.03325,0.0121786698781
0,loo,0.75525,100.0,300.0,0.0,3.0,0.00475,0.0427083130081
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.00175,0.013565397156
0,loo,0.75525,100.0,300.0,0.0,3.0,0.00475,0.0427083130081
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.02275,0.0145712044801
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.04525,0.0453762052182
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.04825,0.0163713163796
0,loo,0.75525,100.0,300.0,0.0,3.0,0.02475,0.0414246303544
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.00875,0.0112285350781
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.07525,0.0466476151588
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.05525,0.0241246761636
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.01525,0.0438634243989
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.00425,0.0123685083983
0,loo,0.75525,100.0,300.0,0.0,3.0,0.06475,0.0384187454246
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.05975,0.016015617378
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.04525,0.0453762052182
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.03525,0.0117473401245
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.02525,0.0443959457608
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.03825,0.0171819672913
0,loo,0.75525,100.0,300.0,0.0,3.0,0.05475,0.0392300904919
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.05775,0.00892300397848
0,loo,0.75525,100.0,300.0,0.0,3.0,0.01475,0.042083250825
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.00475,0.0133416640641
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.07525,0.0466476151588
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.06725,0.0163438061663
0,loo,0.75525,100.0,300.0,0.0,3.0,0.03475,0.0407308237088
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.04175,0.0152584402873
0,loo,0.75525,100.0,300.0,0.0,3.0,0.05475,0.0392300904919
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.06775,0.013871553626
0,loo,0.75525,100.0,300.0,0.0,3.0,0.00475,0.0427083130081
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.00425,0.0137469996727
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.02525,0.0443959457608
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.03725,0.0132483961293
0,loo,0.75525,100.0,300.0,0.0,3.0,0.04475,0.04
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.04575,0.0118734999053
0,loo,0.75525,100.0,300.0,0.0,3.0,0.01475,0.042083250825
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.01875,0.0102215458713
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.12525,0.0482804308183
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.11425,0.0162904880222
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.00525,0.0433012701892
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.00575,0.0182367760309
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.07525,0.0466476151588
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.09025,0.0207484939212
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.02525,0.0443959457608
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.05325,0.0181637000636
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.07525,0.0466476151588
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.06625,0.0176799321266
0,loo,0.75525,100.0,300.0,0.0,3.0,0.05475,0.0392300904919
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.04875,0.0203391248583
0,loo,0.75525,100.0,300.0,0.0,3.0,0.01475,0.042083250825
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.02575,0.0182696469588
0,loo,0.75525,100.0,300.0,0.0,3.0,0.00475,0.0427083130081
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.00225,0.0153238376394
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.00525,0.0433012701892
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.01825,0.0110281458097
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.02525,0.0443959457608
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.03325,0.0161344352241
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.08525,0.047021271782
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.08525,0.0145602197786
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.04525,0.0453762052182
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.04925,0.0147404206182
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.14525,0.048774993593
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.13825,0.0157867032657
0,loo,0.75525,100.0,300.0,0.0,3.0,0.04475,0.04
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.04975,0.0155724115024
0,loo,0.75525,100.0,300.0,0.0,3.0,0.04475,0.04
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.03475,0.0128840987267
0,loo,0.75525,100.0,300.0,0.0,3.0,0.09475,0.0357071421427
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.10075,0.0111031527054
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.03525,0.0448998886413
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.03425,0.0103043680059
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.01525,0.0438634243989
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.00325,0.014963956696
0,loo,0.75525,100.0,300.0,0.0,3.0,0.00475,0.0427083130081
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.01975,0.0131339255366
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.03525,0.0448998886413
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.04025,0.00696419413859
0,loo,0.75525,100.0,300.0,0.0,3.0,0.02475,0.0414246303544
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.01175,0.0142555252446
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.01525,0.0438634243989
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.02525,0.018547236991
0,loo,0.75525,100.0,300.0,0.0,3.0,0.00475,0.0427083130081
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.01275,0.0138390751136
0,loo,0.75525,100.0,300.0,0.0,3.0,0.02475,0.0414246303544
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.02075,0.0194545624469
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.03525,0.0448998886413
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.04425,0.0126720164141
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.00525,0.0433012701892
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.02525,0.0130384048104
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.08525,0.047021271782
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.10625,0.0209518495604
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.01525,0.0438634243989
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.00925,0.0130261275903
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.02525,0.0443959457608
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.03925,0.0184629358446
0,loo,0.75525,100.0,300.0,0.0,3.0,0.09475,0.0357071421427
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.09475,0.0108627804912
0,loo,0.75525,100.0,300.0,0.0,3.0,0.06475,0.0384187454246
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.04375,0.0114446494049
0,loo,0.75525,100.0,300.0,0.0,3.0,0.05475,0.0392300904919
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.04375,0.0115316954521
0,loo,0.75525,100.0,300.0,0.0,3.0,0.01475,0.042083250825
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.00275,0.0162702181915
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.01525,0.0438634243989
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.00025,0.0187216452268
0,loo,0.75525,100.0,300.0,0.0,3.0,0.04475,0.04
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.04975,0.0180138835347
0,loo,0.75525,100.0,300.0,0.0,3.0,0.02475,0.0414246303544
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.03575,0.0161052786378
0,loo,0.75525,100.0,300.0,0.0,3.0,0.01475,0.042083250825
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.00125,0.0170199882491
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.01525,0.0438634243989
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.01225,0.0140007142675
0,loo,0.75525,100.0,300.0,0.0,3.0,0.04475,0.04
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.04875,0.0094699524814
0,loo,0.75525,100.0,300.0,0.0,3.0,0.01475,0.042083250825
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.01875,0.0145766937266
0,loo,0.75525,100.0,300.0,0.0,3.0,0.01475,0.042083250825
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.02175,0.0125865007051
0,loo,0.75525,100.0,300.0,0.0,3.0,0.07475,0.037563279942
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.06475,0.019287301522
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.03525,0.0448998886413
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.04825,0.0206402519364
0,loo,0.75525,100.0,300.0,0.0,3.0,0.05475,0.0392300904919
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.06075,0.0138881244234
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.11525,0.048
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.09325,0.0226079631988
0,loo,0.75525,100.0,300.0,0.0,3.0,0.08475,0.0366606055596
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.07675,0.0133985073796
0,loo,0.75525,100.0,300.0,0.0,3.0,0.06475,0.0384187454246
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.04975,0.0138021737418
0,loo,0.75525,100.0,300.0,0.0,3.0,0.01475,0.042083250825
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.00075,0.0136117596217
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.02525,0.0443959457608
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.03025,0.0103198837203
0,loo,0.75525,100.0,300.0,0.0,3.0,0.07475,0.037563279942
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.07575,0.0143450339839
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.01525,0.0438634243989
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.02825,0.0148465484204
0,loo,0.75525,100.0,300.0,0.0,3.0,0.00475,0.0427083130081
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.00375,0.0137615406114
0,loo,0.75525,100.0,300.0,0.0,3.0,0.01475,0.042083250825
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.00825,0.0137411789887
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.00525,0.0433012701892
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.02075,0.0176771038352
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.01525,0.0438634243989
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.00125,0.0190178863179
0,loo,0.75525,100.0,300.0,0.0,3.0,0.00475,0.0427083130081
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.01025,0.0157003184681
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.00525,0.0433012701892
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.00525,0.0129614813968
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.04525,0.0453762052182
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.03325,0.0172139478331
0,loo,0.75525,100.0,300.0,0.0,3.0,0.02475,0.0414246303544
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.01575,0.0124169239347
0,loo,0.75525,100.0,300.0,0.0,3.0,0.02475,0.0414246303544
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.04775,0.018889679722
0,loo,0.75525,100.0,300.0,0.0,3.0,0.05475,0.0392300904919
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.04575,0.0159053450135
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.00525,0.0433012701892
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.00125,0.0112107091658
0,loo,0.75525,100.0,300.0,0.0,3.0,0.05475,0.0392300904919
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.05775,0.0113850779532
0,loo,0.75525,100.0,300.0,0.0,3.0,0.13475,0.0312889756943
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.13775,0.0124907966119
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.00525,0.0433012701892
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.00275,0.0150572241798
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.00525,0.0433012701892
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.01025,0.0128257553384
0,loo,0.75525,100.0,300.0,0.0,3.0,0.11475,0.0336303434416
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.12175,0.0143673240376
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.05525,0.0458257569496
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.03325,0.0161962958728
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.02525,0.0443959457608
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.01325,0.0177966288943
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.02525,0.0443959457608
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.02225,0.0240669898409
0,loo,0.75525,100.0,300.0,0.0,3.0,0.08475,0.0366606055596
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.07075,0.0201613491612
0,loo,0.75525,100.0,300.0,0.0,3.0,0.06475,0.0384187454246
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.06275,0.01332366316
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.01525,0.0438634243989
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.00275,0.0166949094038
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.05525,0.0458257569496
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.06725,0.0132332913517
0,loo,0.75525,100.0,300.0,0.0,3.0,0.02475,0.0414246303544
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.02375,0.012172920767
0,loo,0.75525,100.0,300.0,0.0,3.0,0.03475,0.0407308237088
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.01475,0.0137840487521
0,loo,0.75525,100.0,300.0,0.0,3.0,0.05475,0.0392300904919
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.05475,0.0126491106407
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.00525,0.0433012701892
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.00825,0.0173441632834
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.02525,0.0443959457608
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.02225,0.0154667385056
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.18525,0.0495075751779
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.15725,0.0253755788111
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.03525,0.0448998886413
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.05925,0.0170786416322
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.09525,0.0473708771293
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.10025,0.0168671277934
0,loo,0.75525,100.0,300.0,0.0,3.0,0.03475,0.0407308237088
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.03775,0.0125706006221
0,loo,0.75525,100.0,300.0,0.0,3.0,0.01475,0.042083250825
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.00175,0.0178891028283
0,loo,0.75525,100.0,300.0,0.0,3.0,0.02475,0.0414246303544
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.02575,0.012319902597
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.02525,0.0443959457608
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.01625,0.0132883407542
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.04525,0.0453762052182
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.06025,0.0196086715511
0,loo,0.75525,100.0,300.0,0.0,3.0,0.00475,0.0427083130081
1,50 splits,0.75525,100.0,300.0,0.0,3.0,0.00775,0.0168410213467
0,loo,0.75525,100.0,300.0,0.0,3.0,-0.06525,0.0462493243194
1,50 splits,0.75525,100.0,300.0,0.0,3.0,-0.05725,0.0184910789301
